"id","name","description","price","sourceURL"
"146","Laptop Dell Inspiron N3520 i5 1235U/8GB/512GB/15.6\"FHD/Win11/Office HS21","Dell Inspiron N3520 là chiếc laptop văn phòng bền bỉ, gọn nhẹ, đồng thời sở hữu hiệu năng ấn tượng với bộ vi xử lý Intel Core i5 1235U và SSD dung lượng cao 512GB. Đặc biệt, đây còn là chiếc laptop có màn hình siêu mượt với tốc độ 120Hz, kích thước 15,6 inch độ phân giải Full HD sắc nét, phục vụ tối ưu cho công việc của bạn.","14190000","/may-tinh-xach-tay/dell-inspiron-n3520-i5-1235u-25p2311"
"147","Laptop Lenovo IdeaPad Slim 5 OLED 14IRH10 i5-13420H/32GB/1TB/14\" WUXGA/Win 11","Sở hữu màn hình 14 inch OLED sắc nét, chip xử lý Intel Core i5-13420H mạnh mẽ và thiết kế tối giản hiện đại, Lenovo IdeaPad Slim 5 OLED 14IRH10 cực kỳ phù hợp với giới văn phòng, doanh nhân, những ai đang kiếm tìm một sản phẩm bền bỉ và toàn diện trong tầm giá khoảng 20 triệu đồng.","22490000","/may-tinh-xach-tay/lenovo-ideapad-slim-5-oled-14irh10-83hr0001vn"
"148","Laptop Lenovo Yoga Pro 7 14ASP9 R9 AI 365/32GB/1TB/14.5\" OLED/Office Home & Student/Win 11","Thời trang và mạnh mẽ là hai đặc điểm nổi bật của Lenovo Yoga Pro 7 14ASP9 - chiếc laptop cao cấp với rất nhiều trang bị ấn tượng. Chipset AMD Ryzen AI 9 - 365 không chỉ sở hữu hiệu năng mạnh mà còn có sự hỗ trợ của AI để xử lý công việc liên quan đến đồ họa, học máy,... nhanh chóng, đảm bảo độ chính xác. RAM 32GB và ổ SSD 1TB nâng cao hiệu suất làm việc, biến laptop Lenovo trở thành một công cụ đáng tin cậy.","38990000","/may-tinh-xach-tay/lenovo-yoga-pro-7-14asp9-83hn0022vn"
"149","Laptop Lenovo Gaming Legion Pro 5 16IRX9 i9-14900HX/AI/32GB/1TB/16\" WQXGA/RTX4070 8GB/Win 11","Laptop Lenovo Gaming Legion Pro 5 16IRX9 thuộc phân khúc laptop chơi game cao cấp với thiết kế mạnh mẽ, bền bỉ. Sản phẩm sở hữu cấu hình mạnh mẽ hàng đầu với con chip Intel Core i9 14900HX và card rời NVIDIA GeForce RTX 4070 thế hệ mới, cân tốt mọi tựa game nặng đô nhất hiện nay.","51490000","/may-tinh-xach-tay/lenovo-gaming-legion-pro-5-16irx9-i9-14900hx-83df0046vn"
"150","Laptop Asus Zenbook S 14 OLED UX5406SA-PV140WS Core Ultra 7-258V/AI/32GB/1TB/14\"3K 120Hz/Win11/Office HS21","Không đơn thuần là một chiếc laptop mỏng nhẹ, mạnh mẽ hay cao cấp, ASUS Zenbook S 14 OLED UX5406SA-PV140WS còn là một chiếc laptop thông minh tuyệt đỉnh với trí tuệ nhân tạo AI được tích hợp trong cả phần cứng lẫn phần mềm. Bạn sẽ có một sản phẩm làm việc hiệu quả và thông minh hơn bao giờ hết trên chiếc laptop AI hiện đại.","40990000","/may-tinh-xach-tay/asus-zenbook-s-14-oled-ux5406sa-pv140ws"
"151","Laptop Dell Inspiron 16 N5640 i5 1334U/16GB/512GB/16\" FHD+/Win11/Office HS21","Dell Inspiron 16 N5640 với con chip Intel Core i5 mạnh mẽ, hứa hẹn là người bạn đồng hành đáng tin cậy của doanh nhân, dân văn phòng và đáp ứng mọi nhu cầu từ làm việc đến giải trí. Màn hình 16 inch ấn tượng, độ phân giải FHD+ cung cấp hình ảnh sắc nét chất lượng cao.","21990000","/may-tinh-xach-tay/dell-inspiron-16-n5640-i5-1334u"
"152","Laptop HP 245 G10 R5-7520U/8GB/256GB/14\"FHD/Win11 (9H8X8PT)","HP 245 G10 là chiếc laptop có mức giá bán dễ chịu, phù hợp với công việc thường ngày của bạn. Dù bạn là học sinh, sinh viên, nhân viên văn phòng hay doanh nhân thì HP 245 G10 vẫn đảm bảo cung cấp hiệu suất ấn tượng, màn hình sắc nét và kiểu dáng nhỏ gọn di động.","9690000","/may-tinh-xach-tay/hp-245-g10-r5-7520u-9h8x8pt"
"153","MacBook Air 15 M3 2024 8CPU/10GPU/16GB/256GB","Là sản phẩm đạt được sự cân bằng giữa hiệu năng tốt và thiết kế mảnh mai, MacBook Air M3 15 inch đáp ứng nhu cầu của những ai mong muốn trải nghiệm một thiết bị vừa cơ động vừa mạnh mẽ. Với thời lượng pin lên đến 18 giờ, sản phẩm có thể vận hành bền bỉ cả ngày dài mà không gián đoạn.","32090000","/may-tinh-xach-tay/macbook-air-m3-15-2024-8cpu-10gpu-16gb-256gb"
"154","Laptop Gigabyte Gaming G6 KF-H3VN853SH i7 13620H/AI/16GB/512GB/16.0\"FHD+/RTX4060_8GB/Win11","Nối tiếp thành công của thế hệ trước, Gigabyte Gaming G6 KF-H3VN853SH có sự nâng cấp mạnh mẽ về cấu hình với bộ vi xử lý Intel Core i7 thế hệ thứ 13 và card đồ họa RTX 4060 mới nhất. Đặc biệt, đây là chiếc laptop mang đến trải nghiệm chơi game như máy tính để bàn nhờ màn hình lớn tới 16 inch, cung cấp không gian chơi game cực đã.","25490000","/may-tinh-xach-tay/gigabyte-gaming-g6-kf-h3vn853sh-i7-13620h"
"155","Laptop HP Envy X360 14-fc0089TU Ultra 7-155U/AI/16GB/512GB/14'' 2.8K Touch/Pen/Win11","HP Envy X360 14-fc0089TU ứng dụng công nghệ AI mạnh mẽ cả về phần cứng và phần mềm để đáp ứng linh hoạt mọi công việc của bạn. Khả năng xoay gập linh hoạt, sức mạnh mới từ bộ vi xử lý Intel Core Ultra 7 và màn hình cảm ứng siêu nét 2.8K giúp bạn thỏa sức sáng tạo, tận hưởng độ mượt mà đáng kinh ngạc.","31490000","/may-tinh-xach-tay/hp-envy-x360-14-fc0089tu-core-ultra-7-155u"
"156","Laptop Asus Expertbook P5405CSA-NZ0017W U7-258V/AI/32GB/1TB/14\" WQXGA/Win 11","Khám phá Asus Expertbook P5405CSA-NZ0017W, chiếc laptop AI với chip Intel Core™ Ultra thế hệ mới, màn hình 2.5K 144Hz, thiết kế siêu gọn nhẹ cùng bảo mật tối tân. Trải nghiệm hiệu năng đỉnh cao và cộng tác thông minh với Asus AI ExpertMeet.","32990000","/may-tinh-xach-tay/asus-expertbook-p5405csa-nz0017w"
"157","Laptop HP ENVY x360 14-fc0094TU (A19C4PA) Ultra 5-125U/AI/16GB/512GB/14\" 2.8K Touch/Pen/Win11","HP ENVY x360 14-fc0094TU (A19C4PA) ra mắt năm 2024 là chiếc laptop 360 độ với màn hình cảm ứng đa điểm hiện đại, cho phép tương tác thông qua chuột, bàn phím và bút cảm ứng. Con chip dòng Core Ultra mới nhất không chỉ đem đến mức hiệu năng mạnh mẽ mà còn bổ sung thêm sự hỗ trợ của AI, giúp thực hiện tác vụ nhanh chóng và hiệu quả hơn.","27490000","/may-tinh-xach-tay/hp-envy-x360-14-fc0094tu-a19c4pa"
"158","Laptop MSI Modern 14 C12MO-660VN i5-1235U/16GB/512GB/14\"FHD/Win11","MSI Modern 14 C12MO-660VN mang đến cho bạn niềm cảm hứng và sự mới mẻ mỗi ngày với một thiết kế quyến rũ bí ẩn, cấu hình cực đỉnh từ bộ vi xử lý Intel Core i5 1235U cùng dung lượng RAM lên tới 16GB.","11990000","/may-tinh-xach-tay/msi-modern-14-c12mo-660vn-i5-1235u"
"159","Laptop Acer Nitro V Gaming ANV15-51-55CA i5 13420H/16GB/512GB/15.6\"FHD/Nvidia RTX4050 6GB/Win11","Acer Nitro 5 Gaming ANV15-51-55CA thuộc dòng laptop Acer Nitro mới nhất của Acer trong năm 2024. Chiếc laptop này là sự kết hợp hoàn hảo của sức mạnh hiệu năng và phong cách, mang đến cấu hình cực đỉnh từ bộ vi xử lý Raptor Lake dòng H, màn hình 144Hz, RAM 16GB và đặc biệt là card đồ họa RTX 4050, giúp bạn chơi game vô cùng mượt mà.","24990000","/may-tinh-xach-tay/acer-nitro-v-gaming-anv15-51-55ca-i5-13420h"
"160","Laptop Asus Expertbook P5405CSA-NZ0017W U7-258V/AI/32GB/1TB/14\" WQXGA/Win 11","Khám phá Asus Expertbook P5405CSA-NZ0017W, chiếc laptop AI với chip Intel Core™ Ultra thế hệ mới, màn hình 2.5K 144Hz, thiết kế siêu gọn nhẹ cùng bảo mật tối tân. Trải nghiệm hiệu năng đỉnh cao và cộng tác thông minh với Asus AI ExpertMeet.","32990000","/may-tinh-xach-tay/asus-expertbook-p5405csa-nz0017w"
"161","Laptop Asus Vivobook S 16 OLED S5606CA-RI115WS Ultra 7-255H/AI/32GB/1TB/16\" 3K/Win11/Office HS24/OS365","Asus Vivobook S16 OLED S5606CA-RI115WS là sự kết hợp giữa thiết kế tinh tế, hiệu suất mạnh mẽ và công nghệ tân tiến, mang lại trải nghiệm vượt trội cho người dùng. Sản phẩm gây ấn tượng với sức mạnh từ chip Intel Core Ultra 9-185H cùng màn hình Lumina OLED 16 inch sắc siêu nét.","34790000","/may-tinh-xach-tay/asus-vivobook-s-16-oled-s5606ca-ri115ws"
"162","Laptop MSI Prestige 16 AI+ Evo B2VMG-016VN Ultra 9 288V /32GB/1TB/16\" OLED UHD+/Win11_Xám_Balo","Được thiết kế đạt chuẩn Intel Evo Platform, MSI Prestige 16 AI+ Evo B2VMG-016VN đáp ứng nhu cầu làm việc chuyên nghiệp và giúp bạn thể hiện phong cách lịch thiệp, đẳng cấp. Với vi xử lý Intel Core Ultra 9, màn hình OLED QHD+ sắc nét và thời lượng pin ấn tượng, sản phẩm sẵn sàng đồng hành cùng bạn trong mọi hành trình.","42290000","/may-tinh-xach-tay/msi-prestige-16-ai-evo-b2vmg-016vn"
"163","Laptop Lenovo Gaming LOQ 15IRX9 i7-13650HX/AI/24GB/512GB/15.6\"FHD/RTX4060 8GB/Win11","Lenovo LOQ 15IRX9 không chỉ là một chiếc laptop gaming, mà còn là người bạn đồng hành lý tưởng trong mọi trận chiến. Với cấu hình mạnh mẽ, thiết kế ấn tượng và mức giá hợp lý, LOQ 15IRX9 mang đến giá trị vượt trội cho game thủ.","31990000","/may-tinh-xach-tay/lenovo-gaming-loq-15irx9-i7-13650hx-83dv00ufvn"
"164","Laptop Asus Zenbook 14 OLED UX3407QA-QD299WS Qualcom X1-26-100/AI/16GB/512GB/14\" WUXGA/Win11/Office HS24/OS365","Asus tiếp tục khẳng định vị thế trong dòng laptop cao cấp với phiên bản Zenbook 14 OLED UX3407QA-QD299WS. Mẫu laptop AI thế hệ mới có thiết kế tối giản sang trọng cùng hiệu năng mạnh mẽ từ chip Snapdragon X1-26-100. Với 16GB RAM, ổ cứng SSD 512GB, pin ấn tượng và loạt tính năng AI, mẫu laptop này là lựa chọn cho những ai kiếm tìm trải nghiệm đẳng cấp.","28990000","/may-tinh-xach-tay/asus-zenbook-14-oled-ux3407qa-qd299ws"
"165","Laptop Asus Gaming ROG Strix G16 G614JVR-N4231W i9-14900HX /32GB/1TB/16\" QHD+ 240Hz/Nvidia GeForce RTX4060 8GB/Win11","Với sự kết hợp giữa sức mạnh phần cứng cao cấp cùng thiết kế đậm chất gaming, ROG Strix G16 G614JVR-N4231W là cỗ máy chiến game lý tưởng cho các game thủ chuyên nghiệp. Được trang bị card đồ họa NVIDIA GeForce RTX 4060, vi xử lý Intel Core i9 Gen 14, màn hình tần số quét 240Hz siêu mượt cùng công nghệ tản nhiệt Intelligent Cooling, chiếc laptop này mang lại hiệu năng vượt trội và trải nghiệm gaming trọn vẹn.","43990000","/may-tinh-xach-tay/asus-gaming-rog-strix-g16-g614jvr-n4231w"
"166","Laptop MSI Gaming Sword 16 HX B14VEKG-856VN i7-14700HX /16GB/1TB/16\" FHD+/RTX4050 6GB/Win11_Balo","MSI đã khéo léo kết hợp giữa sức mạnh hiệu năng với thiết kế đậm chất gaming, tạo nên mẫu laptop đẹp mắt và bền bỉ. MSI Sword 16 có những đường nét tinh tế, góc cạnh mạnh mẽ cùng hệ thống bàn phím RGB rực rỡ. Sản phẩm sở hữu chip Intel Core i7-14700HX và card đồ họa NVIDIA GeForce RTX 4050, cho hiệu suất vượt trội khi chơi game AAA.","30490000","/may-tinh-xach-tay/msi-gaming-sword-16-hx-b14vekg-856vn"
"167","Laptop MSI Prestige 13 AI+ Evo A2VMG-040VN Ultra 7 258V /32GB/1TB/13.3\"OLED 2.8K/Win11_Xám_Balo","Nếu bạn đang kiếm tìm một chiếc laptop hội tụ đầy đủ sự tinh tế, hiệu năng mạnh mẽ và độ bền vượt trội, thì MSI Prestige 13 AI+ Evo A2VMG-040VN sẽ là lựa chọn tối ưu dành cho bạn. Với thiết kế sang trọng đạt chuẩn Intel Evo Platform, sản phẩm đáp ứng nhu cầu công việc và giúp bạn thể hiện phong cách cá nhân.","35690000","/may-tinh-xach-tay/msi-prestige-13-ai-evo-a2vmg-040vn"
"168","Laptop Dell XPS 13 9340 Ultra 7 155H/AI/16GB/1T/13.4\" QHD+/Touch/Win11/Office HS21","NONE","55490000","/may-tinh-xach-tay/dell-xps-13-9340-ultra-7-155h-hxrgt"
"169","Laptop HP Envy x360 14-fc0158TU Core Ultra 7-155U/AI/16GB/512GB/14'' Touch 2.8K OLED/Pen/Win11/Office HS21","Với kiểu dáng xoay gập 360 độ, laptop HP Envy x360 14-fc0158TU có thể biến tấu linh hoạt để sử dụng như một chiếc tablet khi cần. Ẩn bên trong thiết kế tinh xảo là con chip Intel Core Ultra 7 155U thế hệ mới nhất, kết hợp với AI thông minh và màn hình OLED cảm ứng 2.8K tuyệt đẹp.","31990000","/may-tinh-xach-tay/hp-envy-x360-14-fc0158tu-core-ultra-7-155u"
"170","Laptop Dell Vostro V3430 i5 1335U/16GB/512GB/14\"FHD/Nvidia GeForce MX550 2GB/Win11/Office HS21","Dell Vostro V3430 là dòng laptop doanh nhân mỏng nhẹ tích hợp tất cả mọi thứ bạn cần. Thiết kế nhỏ gọn, hiệu năng mạnh mẽ, trang bị card màn hình rời và đầy đủ cổng kết nối, Dell Vostro V3430 thích hợp để bạn làm việc năng suất mỗi ngày.","18490000","/may-tinh-xach-tay/dell-vostro-v3430-60ygm1-i5-1335u"
"171","Laptop MSI Gaming Katana A15 AI B8VF-419VN R7-8845HS/16GB/512GB/15.6\"FHD/RTX4060_8GB/Win11_Balo","Bảo vệ danh dự của bạn và đánh bại kẻ thù. Sức mạnh bên trong bạn sẽ được kế thừa bởi ý chí của Rồng. Trong tay bạn là lưỡi kiếm Rồng Katana với sức mạnh cổ xưa huyền thoại. Hãy cầm lên và cảm nhận sự sắc bén của MSI Katana A15 AI B8VF-419VN, chìa khóa giúp bạn chiến thắng mọi trận chiến.","27490000","/may-tinh-xach-tay/msi-gaming-katana-a15-ai-b8vf-419vn-r7-8845hs"
"172","Laptop Asus Expertbook P5405CSA-NZ0016W U5-226V/AI/16GB/512GB/14\" WQXGA/Win 11","Asus ExpertBook P5 P5405CSA-NZ0451W là một thiết bị lý tưởng dành cho doanh nhân và chuyên gia, mang trong mình sự kết hợp giữa hiệu năng mạnh mẽ, thiết kế nhẹ nhàng và các tính năng bảo mật vượt trội.","26490000","/may-tinh-xach-tay/asus-expertbook-p5405csa-nz0016w"
"173","Laptop Dell Inspiron N3520 i5 1235U/8GB/512GB/15.6\"FHD/Win11/Office HS21","Dell Inspiron N3520 là chiếc laptop văn phòng bền bỉ, gọn nhẹ, đồng thời sở hữu hiệu năng ấn tượng với bộ vi xử lý Intel Core i5 1235U và SSD dung lượng cao 512GB. Đặc biệt, đây còn là chiếc laptop có màn hình siêu mượt với tốc độ 120Hz, kích thước 15,6 inch độ phân giải Full HD sắc nét, phục vụ tối ưu cho công việc của bạn.","14190000","/may-tinh-xach-tay/dell-inspiron-n3520-i5-1235u-25p2311"
"174","Laptop Asus Zenbook 14 OLED UX3405CA-PZ187WS Ultra 5-225H/AI/16GB/512GB/14\" 3K TouchWin11/Office HS24/OS365","Zenbook 14 OLED UX3405CA-PZ187WS là sản phẩm cân bằng giữa hiệu năng mạnh mẽ, thiết kế sang trọng cùng loạt công nghệ AI tân tiến. Trên mẫu ultrabook này, đội ngũ Asus đã khéo léo kết hợp chip Intel Core Ultra 5 225H, màn hình OLED 2.8K sắc nét cùng thiết kế siêu mỏng nhẹ nhằm tạo nên công cụ giúp bạn bứt phá mọi giới hạn trong công việc và sáng tạo.","30990000","/may-tinh-xach-tay/asus-zenbook-14-oled-ux3405ca-pz187ws"
"175","Laptop Asus Vivobook S 16 OLED S5606CA-RI114WS Ultra 5-225H/AI/16GB/512GB/16\" 3K/Win11/Office HS24/OS365","Ngoài điểm nhấn là màn hình OLED 16 inch rộng lớn, Asus Vivobook S16 OLED S5606CA-RI114WS còn gây ấn tượng bởi bộ vi xử lý Intel Core Ultra Series 2 với sức mạnh ấn tượng và khả năng hỗ trợ AI xuất sắc. Thế hệ Vivobook mới được nâng tầm về diện mạo với mặt A được làm tối giản hơn, tinh tế hơn, toát lên phong thái chuyên nghiệp.","27990000","/may-tinh-xach-tay/asus-vivobook-s-16-oled-s5606ca-ri114ws"
"177","Laptop Lenovo Gaming Legion Pro 5 16IRX9 i9-14900HX/AI/32GB/1TB/16\" WQXGA/RTX4070 8GB/Win 11","Laptop Lenovo Gaming Legion Pro 5 16IRX9 thuộc phân khúc laptop chơi game cao cấp với thiết kế mạnh mẽ, bền bỉ. Sản phẩm sở hữu cấu hình mạnh mẽ hàng đầu với con chip Intel Core i9 14900HX và card rời NVIDIA GeForce RTX 4070 thế hệ mới, cân tốt mọi tựa game nặng đô nhất hiện nay.","51490000","/may-tinh-xach-tay/lenovo-gaming-legion-pro-5-16irx9-i9-14900hx-83df0046vn"
"178","Laptop Lenovo Yoga 7 2-in-1 14IML9 U5 125H/AI/16GB/512GB/14\"WUXGA/OLED/Bút/Win11","Nằm trong dòng sản phẩm Yoga nổi tiếng về độ thời trang và linh hoạt, mẫu laptop Lenovo Yoga 7 2-in-1 14IML9 Ultra 5 125H có cấu trúc bản lề 360 độ độc đáo, cho phép người dùng biến tấu linh hoạt khi sử dụng. Ngoài ra, thông số cấu hình mạnh mẽ với chip Intel Core Ultra 125H, 16GB RAM và bộ nhớ trong 512GB chắc chắn sẽ đáp ứng tốt nhu cầu học tập, làm việc và giải trí của bạn.","26490000","/may-tinh-xach-tay/lenovo-yoga-7-2-in-1-14iml9-83dj00dmvn"
"179","Laptop Dell Gaming G15 5530 i7 13650HX/16GB/512GB/15.6\" FHD/Nvidia Geforce RTX3050 6GB/Win11/Office HS24/OS365","NONE","35490000","/may-tinh-xach-tay/dell-gaming-g15-5530-71053700"
"180","Laptop Asus Gaming ROG Strix G16 G614JV-N4369W i7-13650HX /AI/16GB/1TB/16\" QHD+ 240Hz/Nvidia GeForce RTX4060 8GB/Win11","Với hiệu năng mạnh mẽ, thiết kế đậm chất gaming và công nghệ tản nhiệt hiện đại, ROG Strix G16 G614JV-N4369W là mẫu laptop lý tưởng cho giới đam mê eSports. Sản phẩm được trang bị card đồ họa NVIDIA GeForce RTX 4060, chip Intel Core i7-13650HX, sử dụng màn hình 240Hz siêu mượt cùng công nghệ tản nhiệt Intelligent Cooling.","37990000","/may-tinh-xach-tay/asus-gaming-rog-strix-g16-g614jv-n4369w"
"181","Laptop Acer Swift X AI SFX14-72G-708X U7 155H /32GB/1TB/14.5\" 2.8K OLED/Nvidia GeForce RTX4060 8GB/Win11","Acer Swift X AI SFX14-72G-708X kế thừa những ưu điểm vượt trội của dòng Swift và được Acer nâng cấp mạnh mẽ với chip Intel Core Ultra 7 155H, card đồ họa NVIDIA GeForce RTX 4060, màn hình 2.8K OLED cùng AI tối tân. Đây là lựa chọn laptop thông minh, đa nhiệm mạnh mẽ, sẵn sàng đáp ứng mọi nhu cầu từ công việc đến giải trí của bạn.","45690000","/may-tinh-xach-tay/acer-swift-x-ai-sfx14-72g-708x"
"182","Laptop Acer Nitro V Gaming ANV15-51-91T5 i9 13900H /AI/16GB/512GB/15.6\"FHD/NVIDIA GeForce RTX4060 8GB/Win11","Acer Nitro V Gaming ANV15-51-91T5 tái khẳng định vị thế của dòng Nitro V trong lòng game thủ với hiệu năng mạnh mẽ cùng kiểu dáng đậm chất gaming. Sản phẩm đảm bảo sức mạnh nhờ chip Intel Core i9 thế hệ 13, kết hợp cùng card đồ họa RTX 4060, màn hình 144Hz và hệ thống tản nhiệt cao cấp. Đây chính là lựa chọn lý tưởng để chinh phục mọi tựa game đình đám.","32990000","/may-tinh-xach-tay/acer-nitro-v-gaming-anv15-51-91t5"
"183","Laptop Acer Gaming Predator Helios Neo 14 PHN14-51-99Y8 Intel Core Ultra 9 185H/AI/32GB/1TB/14.5\" WQXGA+/Nvidia RTX4060 8GB/Win11","Acer Predator Helios Neo 14 PHN14-51-99Y8 là siêu phẩm Predator Gaming mới nhất với sự xuất hiện của AI, trang bị bộ vi xử lý Intel Core Ultra 9 và card đồ họa RTX 4060 cực khủng nhưng vẫn vô cùng nhỏ gọn với màn hình 14,5 inch và trọng lượng nhẹ bất ngờ chỉ 1,9kg.","49690000","/may-tinh-xach-tay/acer-predator-helios-neo-14-phn14-51-99y8-u9-185h"
"184","Laptop HP Envy X360 14-fc0087TU Ultra 7-155U/AI/16GB/1TB/14'' 2.8K Touch/Pen/Win11","HP Envy X360 14-fc0089TU là trợ thủ tuyệt vời cho giới sáng tạo và những ai cần một thiết bị mạnh mẽ, cơ động và chuyên nghiệp cho công việc của mình. Sản phẩm sở hữu cấu hình mạnh mẽ, thiết kế xoay gập linh hoạt cùng công nghệ trí tuệ nhân tạo (AI) tiên tiến. Mẫu laptop này sẽ đáp ứng hoàn hảo mọi nhu cầu từ làm việc, học tập đến giải trí.","33790000","/may-tinh-xach-tay/hp-envy-x360-14-fc0087tu-core-ultra-7-155u"
"185","Laptop Dell Inspiron 15 N3520 i5 1235U/16GB/512GB/15.6\"FHD/Win11/Office HS21_N5I5011W1","Khám phá sức mạnh tối ưu từ Dell Inspiron 15 N3520, chiếc laptop có cấu hình cực mạnh với bộ vi xử lý Intel Core i5 1235U thế hệ mới và dung lượng RAM lên tới 16GB. Bạn có thể thoải mái xử lý nhiều tác vụ, nâng cao năng suất trong công việc mà không gặp bất kỳ trở ngại nào.","16490000","/may-tinh-xach-tay/dell-inspiron-15-n3520-i5-1235u1-n5i5011w1"
"186","MacBook Pro 14 2023 M3 Pro 12 CPU/18 GPU/18GB/1TB","Cảm biến vân tay Touch ID được bố trí khéo léo ở góc bàn phím MacBook Pro 14 2023 sẽ giúp bạn giảm bớt thao tác nhập mật khẩu mỗi lần mở máy hoặc mua sắm trực tuyến.","56990000","/may-tinh-xach-tay/macbook-pro-14-2023-m3-pro-12-cpu-18-gpu-18gb-1tb"
"187","MacBook Pro 16 2023 M3 Pro 12 CPU/18 GPU/18GB/512GB","Thêm vào đó, MacBook Pro 16 2023 M3 Pro cũng sở hữu đầy đủ các cổng tương tác vật lý như Thunderbolt, HDMI, SDXC, jack âm thanh, cổng sạc MagSafe... Hãy thỏa sức kết nối MacBook Pro 16 2023 với những phụ kiện và màn hình ngoài của bạn.","57990000","/may-tinh-xach-tay/macbook-pro-16-2023-m3-pro-12-cpu-18-gpu-18gb-512gb"
"188","Laptop MSI Gaming Cyborg 15 AI A1VE-053VN Ultra 7 155H/AI/16GB/512GB/15.6\"FHD/RTX4050 6GB/Win11_Balo","MSI Gaming Cyborg 15 AI A1VE-053VN đánh dấu một giai đoạn hoàn toàn mới của dòng laptop viễn tưởng, đó chính là kỷ nguyên AI. Thiết kế thông minh từ bên ngoài cho tới bên trong, MSI Gaming Cyborg 15 AI A1VE với bộ vi xử lý Intel Core Ultra 7 155H chính là chiếc laptop chơi game tiên phong và đột phá nhất hiện nay.","28490000","/may-tinh-xach-tay/msi-gaming-cyborg-15-ai-a1ve-053vn-ultra-7-155h"
"189","Laptop HP 245 G10 R5-7520U/8GB/256GB/14\"FHD/Win11 (9H8X8PT)","HP 245 G10 là chiếc laptop có mức giá bán dễ chịu, phù hợp với công việc thường ngày của bạn. Dù bạn là học sinh, sinh viên, nhân viên văn phòng hay doanh nhân thì HP 245 G10 vẫn đảm bảo cung cấp hiệu suất ấn tượng, màn hình sắc nét và kiểu dáng nhỏ gọn di động.","9690000","/may-tinh-xach-tay/hp-245-g10-r5-7520u-9h8x8pt"
"190","Laptop Acer Nitro V Gaming ANV15-51-73UU i7 13620H/16GB/512GB/15.6\" FHD/NVIDIA GeForce RTX3050 6GB/Win11","Dòng Acer Nitro V từ lâu đã là lựa chọn yêu thích của các game thủ, ghi điểm nhờ hiệu năng mạnh mẽ và giá cả hợp lý. Mới đây, phiên bản Acer Nitro V Gaming ANV15-51-73UU đã tái khẳng định vị thế của dòng laptop gaming tầm trung khi gây ấn tượng với chip Intel Core i7 thế hệ thứ 13, card đồ họa RTX 3050, màn hình tần số quét 180Hz cùng hệ thống tản nhiệt tối ưu.","27690000","/may-tinh-xach-tay/acer-nitro-v-gaming-anv15-51-73uu-i7-13620h"
"191","Laptop Gigabyte Gaming G6 KF-H3VN853SH i7 13620H/AI/16GB/512GB/16.0\"FHD+/RTX4060_8GB/Win11","Nối tiếp thành công của thế hệ trước, Gigabyte Gaming G6 KF-H3VN853SH có sự nâng cấp mạnh mẽ về cấu hình với bộ vi xử lý Intel Core i7 thế hệ thứ 13 và card đồ họa RTX 4060 mới nhất. Đặc biệt, đây là chiếc laptop mang đến trải nghiệm chơi game như máy tính để bàn nhờ màn hình lớn tới 16 inch, cung cấp không gian chơi game cực đã.","25490000","/may-tinh-xach-tay/gigabyte-gaming-g6-kf-h3vn853sh-i7-13620h"
"192","Laptop Lenovo Yoga Pro 7 14IMH9 Ultra 7 155H/AI/32GB/1TB/14.5\" 2.8K OLED/RTX4050 6GB/Win 11","Lenovo Yoga Pro 7 14IMH9 là một lựa chọn lý tưởng cho những ai cần một chiếc laptop mạnh mẽ và linh hoạt. Thiết kế 2 trong 1 đặc biệt của sản phẩm giúp người dùng có thể linh hoạt sử dụng máy ở chế độ laptop truyền thống hoặc chuyển sang chế độ tablet khi cần thiết. Điều này đặc biệt hữu ích cho những người làm việc sáng tạo hoặc cần thuyết trình trong các cuộc họp.","45490000","/may-tinh-xach-tay/lenovo-yoga-pro-7-14imh9-ultra-7-155h-83e2005dvn"
"193","Laptop Lenovo Ideapad Slim 5 15IRU9 CORE 5_120U/32GB/512G/15.3\"WUXGA/Win11","Lenovo IdeaPad Slim 5 15IRU9 là chiếc laptop màn hình lớn 15,3 inch nhưng lại siêu mỏng nhẹ với thiết kế tràn viền hiện đại. Bộ vi xử lý Intel Core 5 120U thế hệ mới cùng thời lượng pin cả ngày giúp bạn thỏa sức sáng tạo, làm việc, thích hợp với cuộc sống năng động.","18990000","/may-tinh-xach-tay/lenovo-ideapad-slim-5-15iru9-core-5-120u"
"194","Macbook Air M2 13 inch 2022 8CPU 10GPU/16GB/512GB","Với MacBook Air M2 2022, bạn sẽ được trải nghiệm mẫu laptop mỏng nhẹ có hiệu suất vượt trội. Apple rất thành công trong việc mang tới thiết kế tinh tế và trải nghiệm người dùng cao cấp. Với sức mạnh từ chip M2 cùng thời lượng pin lên tới 18 giờ, đây là lựa chọn lý tưởng cho những ai đang kiếm tìm một chiếc laptop mạnh mẽ, hiện đại và tiện dụng.","28590000","/may-tinh-xach-tay/macbook-air-m2-13-inch-2022-8cpu-10gpu-16gb-512gb"
