"productId","key","value"
"78","Kích thước","35.85 x 23.49 x 1.75 cm"
"78","Trọng lượng sản phẩm","1.9 kg"
"78","Chất liệu","Vỏ: Nhựa"
"78","P/N","V3520-i5U165W11GRU-KYHD"
"78","Xuất xứ","Trung Quốc"
"78","Thời điểm ra mắt","01/2022"
"78","Màu sắc","Xám"
"79","Hãng CPU","Intel"
"79","Công nghệ CPU","Core Ultra 5"
"79","Loại CPU","125U"
"79","Tốc độ tối đa","4.3 GHz"
"79","Hiệu suất xử lý AI của NPU (TOPS)","10"
"79","Tên đầy đủ (Card onbroad)","Intel Arc Graphics"
"79","Dung lượng RAM","16 GB (2 thanh 8 GB)"
"79","Loại RAM","DDR5"
"79","Số khe cắm rời","2"
"79","Số khe RAM còn lại","0"
"79","Số RAM onboard","0"
"79","Hỗ trợ RAM tối đa","32 GB"
"79","Kiểu ổ cứng","SSD"
"79","Tổng số khe cắm SSD/HDD","1 SSD"
"79","Dung lượng nâng cấp tối đa ổ cứng","Nâng cấp tối đa 2TB (SSD M2 PCIe)"
"79","Loại SSD","M.2 NVMe"
"79","Dung lượng SSD","512"
"79","Kích thước màn hình","14 inch"
"79","Công nghệ màn hình","Acer ComfyView LED-backlit"
"79","Độ phân giải","1920 x 1200 Pixels"
"79","Tần số quét","60 Hz"
"79","Tấm nền","IPS"
"79","Độ sáng","380 nits"
"79","Độ phủ màu","45% NTSC"
"79","Cổng giao tiếp","1 HDMI 1.4 1 MicroSD card reader 3 USB 3.2 Gen 1 3 USB Type-A 1 USB Type-C"
"79","Wifi","Wifi 6"
"79","Bluetooth","v5.1"
"79","Webcam","Full HD Webcam (1080p Webcam)"
"79","OS","Windows"
"79","Version","Windows 11 Home Single Language"
"79","Bảo mật","Mật khẩu"
"79","Kiểu bàn phím","English International Non-backlit Keyboard"
"79","Bàn phím số","Không"
"79","Đèn bàn phím","Không"
"79","TouchPad","Multi-touch touchpad"
"79","Loại PIN","Lithium-ion"
"79","Dung lượng pin","3 Cell"
"79","Phụ kiện trong hộp","Sạc Cáp"
"79","Kích thước","314.4 x 221.9 x 17.5/17.5 mm"
"79","Trọng lượng sản phẩm","1.27 kg"
"79","Chất liệu","Nhựa ABS Nhôm"
"79","P/N","NX.J1HSV.002"
"79","Xuất xứ","Trung Quốc"
"79","Thời điểm ra mắt","2024"
"79","Thời gian bảo hành","12 tháng"
"79","Màu sắc","Bạc"
"80","Hãng CPU","Intel"
"80","Công nghệ CPU","Core i7"
"80","Loại CPU","13620H"
"80","Tốc độ CPU tối thiểu","3.6"
"80","Tốc độ tối đa","4.9 GHz"
"80","Số nhân","10"
"80","Số luồng","16"
"80","Bộ nhớ đệm","24 MB"
"80","Hãng (Card rời)","NVIDIA"
"80","Model (Card rời)","GeForce RTX 4050"
"80","Tên đầy đủ (Card rời)","NVIDIA GeForce RTX 4050 6GB GDDR6"
"80","Dung lượng RAM","16 GB (2 thanh 8 GB)"
"80","Loại RAM","DDR5"
"80","Tốc độ RAM","4800 MHz"
"80","Số khe cắm rời","2"
"80","Số khe RAM còn lại","1"
"80","Số RAM onboard","1"
"80","Hỗ trợ RAM tối đa","64 GB"
"80","Kiểu ổ cứng","SSD"
"80","Loại SSD","M.2 2280"
"80","Dung lượng SSD","512"
"80","Chuẩn M2","2280"
"80","Kích thước màn hình","15.6 inch"
"80","Công nghệ màn hình","Anti-Glare"
"80","Độ phân giải","1920 x 1080 Pixels"
"80","Loại màn hình","Màn hình phẳng"
"80","Tần số quét","144 Hz"
"80","Tấm nền","IPS"
"80","Độ sáng","300 nits"
"80","Độ phủ màu","100% sRGB"
"80","Tỷ lệ màn hình","16:09"
"80","Cổng giao tiếp","1 USB 2.0 1 USB 3.2 Gen 1 2 USB 3.2 Gen 2 1 Mini Display Port 1 HDMI 1 Audio Jack 2-in-1 1 Microphone Jack 1 RJ45 Gigabit Ethernet 1 DC-in jack 1 MicroSD card reader"
"80","Wifi","Wifi 6"
"80","Bluetooth","v5.2"
"80","Webcam","HD Webcam (720p Webcam)"
"80","Công nghệ âm thanh","Dolby Audio"
"80","OS","Windows"
"80","Version","Windows 11 Home"
"80","Bảo mật","Mật khẩu"
"80","Kiểu bàn phím","English International Backlit Keyboard"
"80","Bàn phím số","Có"
"80","Đèn bàn phím","LED"
"80","Màu đèn LED","Trắng"
"80","TouchPad","Multi-touch touchpad"
"80","Dung lượng pin","54 Wh"
"80","Power Supply","150 W"
"80","Phụ kiện trong hộp","Bộ sạc điện"
"80","Kích thước","36.0 x 23.8 x 2.27 cm"
"80","Trọng lượng sản phẩm","2.08 kg"
"80","Chất liệu","Plastic"
"80","P/N","H2VN353KH"
"80","Xuất xứ","Trung Quốc"
"80","Thời điểm ra mắt","2024"
"80","Thời gian bảo hành","24 tháng"
"80","Hướng dẫn bảo quản","Để nơi khô ráo, nhẹ tay, dễ vỡ."
"80","Hướng dẫn sử dụng","Xem trong sách hướng dẫn sử dụng"
"80","Màu sắc","Đen"
"81","Hãng CPU","Intel"
"81","Công nghệ CPU","Core i5"
"81","Loại CPU","1235U"
"81","Tốc độ tối đa","3.3 GHz"
"81","Hãng (Card Oboard)","Intel"
"81","Tên đầy đủ (Card onbroad)","Intel Iris Xe Graphics"
"81","Dung lượng RAM","16 GB (2 thanh 8 GB)"
"81","Loại RAM","DDR4"
"81","Số khe cắm rời","0"
"81","Số khe RAM còn lại","0"
"81","Số RAM onboard","0"
"81","Hỗ trợ RAM tối đa","16 GB"
"81","Kiểu ổ cứng","SSD"
"81","Loại SSD","M.2 PCIe NVMe"
"81","Dung lượng SSD","512"
"81","Kích thước màn hình","15.6 inch"
"81","Công nghệ màn hình","Anti-Glare LED Backlit"
"81","Độ phân giải","FHD (1920 x 1080)"
"81","Tần số quét","120 Hz"
"81","Tấm nền","WVA"
"81","Độ sáng","250 nits"
"81","Cổng giao tiếp","1 HDMI 1 RJ45 Gigabit Ethernet 1 headphone/microphone combo 2 USB 3.2 Gen 1 1 USB 2.0 2 USB 3.2 Gen 1 Type-C"
"81","Wifi","802.11 ac"
"81","Bluetooth","v5.2"
"81","Webcam","HD Webcam (720p Webcam)"
"81","OS","Windows"
"81","Version","Windows 11 Home"
"81","Phần mềm khác","Microsoft Office Home&Student 2021 vĩnh viễn"
"81","Bảo mật","Mở khóa vân tay Mật khẩu"
"81","Kiểu bàn phím","English International Non-backlit Keyboard"
"81","Bàn phím số","Có"
"81","Đèn bàn phím","Không"
"81","TouchPad","Multi-touch touchpad"
"81","Loại PIN","Pin Li-ion"
"81","Dung lượng pin","3 Cell"
"81","Phụ kiện trong hộp","Dây nguồn Adapter"
"81","Kích thước","358.50 x 235.56 x 18.99 mm"
"81","Trọng lượng sản phẩm","1.9 kg"
"81","Chất liệu","Nhựa"
"81","P/N","71045026"
"81","Xuất xứ","Trung Quốc"
"81","Thời điểm ra mắt","2024"
